Oligo_ID	Symbol v12
hHC025967	RNF123
hHC025968	ZNF85
hHR025969	MGC2574
hHC025970	NUDT18
hHC025971	TARSL1
hHR025972	OR1E2
hHC025973	OR3A3
hHC025974	AP1S2
hHC025975	BRSK2
hHR025976	LOC90499
hHC025977	BC002942
hHC025978	ARRDC1
hHR025979	HMGN3
hHC025980	TRAF4
hHC025981	CROCC
hHC025982	CDK4
hHR025983	SF3B4
hHC025984	CHERP
hHC025985	CAMKK2
hHR025986	KIAA1922
hHC025987	CRYGD
hHC025988	CTBP2
hHR025989	CYP51A1
hHR025990	LOC163131
hHC025991	DMWD
hHR025992	PLAC5
hHC025993	NBEAL2
hHC025994	FLT3LG
hHC025995	C14orf48
hHR025996	LOC284661
hHR025997	ANAPC2
hHR025998	LOC342659
hHC025999	ARHGAP4
hHC026000	LLGL1
hHC026001	LMO1
hHC026002	BCAM
hHR026003	LOC440043
hHR026004	LOC440115
hHR026005	LOC440569
hHR026006	LOC440747
hHR026007	LOC440799
hHC026008	MYL3
hHR026009	STMN3
hHC026010	PDE9A
hHC026011	POLR2D
hHC026012	TMEM103
hHC026013	PPM1A
hHC026014	ZNF167
hHC026015	PDXP
hHC026016	UNKL
hHC026017	SLC4A1
hHC026018	SP3
hHC026019	VDR
hHC026020	FMNL1
hHR026021	VKORC1
hHC026022	NOC4L
hHR026023	OR52L2P
hHC026024	U2AF1L4
hHC026025	REEP4
hHC026026	C9orf74
hHR026027	KLRC4
hHC026028	C1orf57
hHR026029	SLC9A7
hHR026030	MGC16291
hHR026031	SHANK3
hHC026032	CCNC
hHC026033	NAPSA
hHR026034	HAX1
hHC026035	C1orf61
hHC026036	VAMP5
hHC026037	CORO1A
hHR026038	SLC31A1
hHC026039	NEK7
hHR026040	FLJ32224
hHC026041	CTSH
hHC026042	ZNF675
hHR026043	DYNC1LI2
hHC026044	NLGN4Y
hHC026045	C19orf26
hHC026046	DKFZP564B147
hHR026047	FAM44C
hHC026048	DNAJC4
hHR026049	LOC348120
hHC026050	FLJ44968
hHR026051	DNM1DN20
hHR026052	LOC388381
hHR026053	LOC389844
hHR026054	LOC390110
hHR026055	LOC391770
hHR026056	LOC440563
hHC026057	RHCG
hHR026058	PPIA
hHC026059	RP13-383K5.1
hHC026060	MEG3
hHR026061	PRKCI
hHC026062	TFR2
hHC026063	XRCC1
hHC026064	NOD9
hHR026065	LPAL2
hHC026066	HIRIP3
hHC026067	SNURF
hHR026068	ZNF273
hHC026069	RER1
hHC026070	KALRN
hHR026071	NUDT5
hHC026072	HRH3
hHC026073	COPE
hHC026074	CASC4
hHR026075	PDAP1
hCN026076	.
hHC026077	MLC1SA
hHC026078	SPAG4L
hHR026079	TEKT4
hHC026080	MYST4
hHC026081	LYG2
hHC026082	MGC42090
hHR026083	DKFZP564I1171
hHR026084	LOC283932
hHC026085	CTAG2
hHR026086	LOC343495
hHR026087	KAL1
hHC026088	ARF1
hHR026089	LOC387637
hHR026090	LOC389217
hHR026091	ALDOAP1
hHR026092	LOC392467
hHR026093	LOC400097
hHR026094	LOC400921
hHR026095	LOC401703
hHC026096	LOC402778
hHR026097	LOC440156
hHR026098	LOC442207
hHR026099	LOC442217
hHR026100	LOC442435
hHC026101	PGC
hHC026102	KCTD5
hHC026103	ARMC1
hHC026104	PPP2R4
hHR026105	C1orf106
hHC026106	PRSS1
hHC026107	PTHR1
hHR026108	RPS16
hHC026109	NCOA4
hHR026110	TTTY11
hHC026111	ADAM15
hHC026112	SEMA5A
hHC026113	CDK2AP2
hHR026114	LOC120872
hHR026115	LOC152024
hHC026116	QSCN6L1
hHC026117	TXLNA
hHC026118	FBLN1
hHC026119	C6orf1
hHC026120	GPR161
hHC026121	FUT6
hHR026122	SHFM3P1
hHC026123	OSTF1
hHR026124	FLJ35348
hHC026125	AMPD2
hHR026126	MGC46336
hHR026127	FLJ36000
hHC026128	GSTP1
hHR026129	ANXA2P1
hHC026130	ARF6
hHR026131	KLRC2
hHC026132	LOC388906
hHR026133	LOC390999
hHR026134	LOC391124
hHR026135	LOC391269
hHR026136	LOC391295
hHR026137	LOC392512
hHR026138	LOC402142
hHR026139	LOC441235
hHR026140	LOC441872
hHR026141	LOC442555
hHR026142	MTMR12
hHC026143	C10orf70
hHC026144	RAG1AP1
hHC026145	SPHK2
hHC026146	RRAS
hHR026147	S100A7
hHC026148	SYN1
hHC026149	TGM1
hHR026150	XX-FW81657B9.4
hHR026151	HIST1H3A
hHC026152	MIXL1
hHC026153	SPATA16
hHC026154	C5orf21
hHR026155	NBPF3
hHC026156	N-PAC
hHR026157	RNASET2
hHR026158	CCT6A
hHR026159	HNRPDL
hHC026160	HNRPR
hHC026161	LARP4
hHR026162	LOC115110
hHC026163	FLJ45909
hHR026164	C18orf25
hHC026165	PNPLA5
hHC026166	DLG4
hHC026167	PES1
hHR026168	OR2B6
hHR026169	GH2
hHC026170	FLJ33718
hHC026171	LOC285958
hHC026172	LGALS13
hHC026173	EPN1
hHR026174	LOC338902
hHR026175	LOC387845
hHR026176	LOC389636
hHR026177	LOC389831
hHR026178	LOC391711
hHR026179	LOC391804
hHR026180	LOC402230
hHR026181	LOC441016
hHR026182	NFKBIL2
hHC026183	OAS1
hHC026184	PCBP1
hHR026185	SNX7
hHC026186	ZNF444
hHC026187	GRAMD1A
hHC026188	PTPRCAP
hHR026189	RP9
hHC026190	C19orf33
hHC026191	C3orf51
hHC026192	ZNF41
hHR026193	WDR71
hHR026194	HIST1H2AH
hHR026195	LOC91948
hHC026196	RAB11B
hHR026197	GDA
hHC026198	SAPS2
hHC026199	CDKN3
hHR026200	LILRB4
hHR026201	LRRC37B
hHC026202	RHPN1
hHC026203	CENTB5
hHC026204	CENTG1
hHC026205	CRIP2
hHR026206	CST4
hHC026207	ZNF681
hHR026208	TRY6
hHC026209	RHOV
hHC026210	PRR6
hHR026211	OR1S2
hHC026212	SYNE2
hHC026213	MGC31957
hHC026214	GFRA3
hHR026215	PCDH11X
hHC026216	SLC26A11
hHC026217	SAC3D1
hHR026218	RAB43
hHR026219	KLRC1
hHR026220	DNM1DN18
hHR026221	LOC388689
hHR026222	LOC391073
hHR026223	LOC441154
hHR026224	MBD3
hHC026225	AKR1B10
hHC026226	RAP2B
hHR026227	AASDHPPT
hHR026228	GAL3ST2
hHC026229	TPD52L2
hHR026230	VTCN1
hHC026231	FKSG44
hHC026232	PKP4
hHC026233	ANKRD13
hHC026234	PKMYT1
hHC026235	VAPA
hHC026236	NRG2
hHC026237	CD79A
hHC026238	MED8
hHC026239	C18orf25
hHR026240	CICE
hHR026241	DBI
hHC026242	C6orf130
hHC026243	PPY2
hHC026244	GCHFR
hHC026245	FLJ35348
hHR026246	RPS6KC1
hHC026247	HOXB9
hHR026248	IGHG3
hHC026249	KRTAP10-7
hHR026250	LOC390777
hHC026251	ASCL2
hHR026252	LOC440517
hHR026253	LOC442428
hHC026254	MUC6
hHC026255	FXYD2
hHC026256	OATL1
hHC026257	PPP1R12C
hHR026258	PRKY
hHC026259	ZNF248
hHC026260	RPL18
hHR026261	ST3GAL1
hHC026262	SLC7A2
hHC026263	TAZ
hHC026264	C1QA
hHC026265	TRAPPC6A
hHC026266	RPS6KL1
hHR026267	MGC5370
hHC026268	PTCH2
hHC026269	LOC90379
hHR026270	ARRDC4
hHC026271	MRPL28
hHC026272	IMMT
hHC026273	SLC35D2
hHR026274	LOC116412
hHC026275	DCI
hHC026276	CFD
hHC026277	EEF1A2
hHR026278	DPY19L1
hHC026279	KLHDC2
hHR026280	LOC254027
hHR026281	GDI2
hHR026282	LOC283028
hHR026283	LOC283117
hHR026284	LOC283320
hHR026285	RACGAP1
hHC026286	C6orf49
hHC026287	HNRPH2
hHR026288	LOC340184
hHR026289	IGHG1
hHR026290	IGHG3
hHR026291	KRT19
hHC026292	FADS3
hHR026293	LOC400714
hHR026294	LOC402275
hHR026295	LOC402505
hHR026296	LOC440147
hHR026297	LOC442362
hHR026298	LOC442560
hHR026299	LOC442744
hHC026300	C1orf66
hHR026301	C20orf6
hHC026302	PIGC
hHC026303	POU2F2
hHR026304	DNAJC17
hHC026305	C17orf79
hHR026306	EPS15L2
hHC026307	KIAA1370
hHC026308	DDX55
hHC026309	RDH5
hHR026310	SALL1
hHC026311	SLC9A3
hHR026312	TUBA2
hHR026313	PCBD2
hHC026314	ZNF499
hHR026315	ACAA2
hHC026316	PPIH
hHC026317	C11orf46
hHC026318	CLTB
hHR026319	ADH1A
hHC026320	QIL1
hHR026321	OR2T4
hHC026322	C14orf147
hHC026323	FKBP1B
hHC026324	LEPROTL1
hHC026325	NUDT8
hHR026326	OR5K1
hHC026327	GMFB
hHR026328	SSX6
hHC026329	GPT
hHC026330	GIT1
hHC026331	GRIK5
hHR026332	HDAC1
hHC026333	HLA-G
hHR026334	PRMT1
hHR026335	LOC342970
hHR026336	LOC387905
hHC026337	FLJ45717
hHR026338	LOC389655
hHC026339	NHP2L1
hHC026340	ISYNA1
hHC026341	PEPD
hHC026342	PIN1
hHC026343	PH-4
hHC026344	NALP2
hHR026345	MEIS3
hHC026346	PSMB6
hHC026347	GJA12
hHC026348	MRPL23
hHC026349	MAPK12
hHR026350	SPRR2D
hHR026351	FOSL1
hHC026352	C21orf69
hHC026353	ATAD1
hHC026354	MARCO
hHR026355	UBE2M
hHR026356	PDLIM1
hHR026357	ZNF585B
hHC026358	RECQL4
hHR026359	GTPBP1
hHC026360	ABCA10
hHC026361	PIAS3
hHR026362	PAIP1
hHC026363	DCUN1D3
hHR026364	ADH5
hHR026365	LOC133790
hHR026366	C15orf43
hHC026367	SAMD11
hHC026368	FLJ37549
hHR026369	GABARAPL3
hHC026370	APC
hHR026371	LOC345375
hHR026372	DNM1DN22
hHR026373	LOC401322
hHR026374	LOC402477
hHR026375	LOC440158
hHR026376	LOC440308
hHR026377	LOC441032
hHR026378	LOC441699
hHC026379	ARMC1
hHC026380	PCDHA12
hHC026381	TIMP1
hHR026382	UQCRB
hHR026383	C11orf10
hHR026384	ZNF135
hHC026385	ZC3H12A
hHC026386	ALKBH6
hHC026387	CCND2
hHR026388	7-Sep
hHR026389	KIAA0415
hHC026390	CDK5
hHR026391	YAP1
hHR026392	ADAMTS7
hHC026393	NFAM1
hHC026394	ELAVL3
hHR026395	LOC200609
hHC026396	KIAA0746
hHR026397	FTHL3
hHR026398	TMEM98
hHR026399	RNU14
hHC026400	HSPB1
hHR026401	C9orf111
hHR026402	FLJ16231
hHR026403	LOC439959
hHR026404	LOC440719
hHR026405	LOC441909
hHR026406	LOC441920
hHR026407	LOC442329
hHR026408	NF1P1
hHC026409	NDUFAF1
hHR026410	PIK4CA
hHC026411	QRSL1
hHR026412	PPYR1
hHC026413	MESP1
hHC026414	PCDHA11
hHC026415	PRSS8
hHR026416	RNU108
hHR026417	SBF1
hHR026418	TFB2M
hHC026419	SMARCB1
hHR026420	MKRN4
hHC026421	ARMC5
hHC026422	AAAS
hHC026423	CDK2AP1
hHC026424	KISS1R
hHR026425	KRTAP4-1
hHC026426	PHLDB2
hHC026427	A1BG
hHR026428	ACTR2
hHC026429	LOC129607
hHR026430	LOC144631
hHR026431	LOC201175
hHC026432	TRAK1
hHC026433	FMO4
hHC026434	CNIH2
hHR026435	SMR3A
hHR026436	LOC343295
hHR026437	LOC387652
hHR026438	LOC389184
hHC026439	ACAT2
hHR026440	LOC401180
hHR026441	LOC401967
hHR026442	LOC440840
hHR026443	SMR3A
hHR026444	LOC441388
hHR026445	LOC441850
hHR026446	LOC442321
hHR026447	LOC442697
hHC026448	HSPA14
hHC026449	PIGP
hHR026450	PLK1
hHR026451	FLJ20516
hHC026452	FLJ10560
hHC026453	PPY
hHC026454	NHSL1
hCN026455	.
hHR026456	DNAJC5
hHC026457	HIST1H3E
hHC026458	CCKBR
hHC026459	ENTPD4
hHC026460	ESPL1
hHR026461	ARPC1A
hHR026462	LOC131185
hHC026463	PPM1K
hHC026464	VWCE
hHC026465	APOL2
hHC026466	LOC257407
hHR026467	LOC286208
hHR026468	HSPC023
hHC026469	LOC348180
hHC026470	IRF7
hHC026471	KARS
hHR026472	LOC375251
hHC026473	KRTAP10-12
hHR026474	LOC391800
hHR026475	MAGEB6B
hHC026476	RHOH
hHR026477	LOC401713
hHC026478	MFNG
hHR026479	LOC440287
hHR026480	LOC440481
hHR026481	LOC440997
hHR026482	LOC441434
hHR026483	LOC441790
hHR026484	LOC441800
hHC026485	PRLH
hHR026486	RAD21
hHC026487	LOC63929
hHC026488	SOX5
hHC026489	UBE3A
hHR026490	SLC25A14
hHC026491	SAMD1
hHC026492	MRLC2
hHR026493	SIGLECP1
hHR026494	COX5B
hHC026495	ADORA2A
hHC026496	PIP5KL1
hHC026497	MTIF3
hHR026498	LOC253883
hHR026499	TAS2R45
hHR026500	RNU55
hHC026501	HTATSF1
hHR026502	LOC284804
hHR026503	LOC285647
hHC026504	GSTM2
hHR026505	HDGF
hHC026506	HOXA6
hHC026507	DNAJB1
hHR026508	LOC339988
hHR026509	TREML3
hHR026510	MGC9913
hHR026511	KRT16
hHR026512	LOC390158
hHR026513	LOC400320
hHR026514	LOC402414
hHR026515	LOC402527
hHR026516	DNM1DN8-2
hHR026517	LOC440347
hHR026518	LOC441599
hHC026519	NDUFV1
hHC026520	AVP
hHC026521	DALRD3
hHC026522	RBP4
hHR026523	PWCR1
hHC026524	SHOX2
hHC026525	TPM2
hHR026526	U2AF1L1
hHC026527	ZNF131
hHC026528	MGC10433
hHR026529	OR51E2
hHC026530	HIP1R
hHC026531	CDC42EP3
hHC026532	PTTG2
hHC026533	LARP4
hHR026534	KIAA1975
hHC026535	KIAA1975
hHR026536	LOC151445
hHR026537	LOC159176
hHR026538	ANTXRL
hHR026539	CYP4Z1
hHR026540	EZH2
hHR026541	AKR1B1
hHR026542	FOLH1
hHR026543	HLA-DRB1
hHR026544	LOC344371
hHR026545	OR7A10
hHR026546	LOC390906
hHR026547	LOC390908
hHR026548	LOC392529
hHC026549	SCOTIN
hHC026550	PNMT
hHR026551	NXF5
hHR026552	RP5-1022P6.2
hHR026553	PSG9
hHC026554	TULP1
hHC026555	C6orf148
hHC026556	RNASET2
hHR026557	RNF14
hHR026558	BZW1
hHC026559	TMEM63A
hHR026560	SRRM1
hHR026561	TUBB2C
hHC026562	ARID3B
hHC026563	MGC52282
hHC026564	FAM43A
hHC026565	RNF38
hHR026566	MGC33214
hHR026567	FOXO3A
hHC026568	EXOC7
hHC026569	SHFM3P1
hHR026570	OR8G2
hHR026571	GJA1
hHC026572	LOC283587
hHR026573	RNF5P1
hHR026574	APOBEC3F
hHR026575	HSPD1
hHC026576	KIAA1875
hHR026577	FAM48B2
hHR026578	ANKRD30B
hHR026579	LOC389705
hHR026580	OR10G7
hHR026581	OR1L6
hHR026582	LOC392584
hHR026583	LOC440141
hHR026584	LOC440488
hHR026585	LOC441736
hHR026586	LOC441849
hHR026587	LOC441885
hHC026588	AMDHD2
hHR026589	NAGK
hHC026590	PCDHGB5
hHC026591	PSMD13
hHC026592	RPS13
hHC026593	C16orf58
hHR026594	BNIP3L
hHC026595	YIPF2
hHC026596	CORO7
hHC026597	ARD1A
hHC026598	LDB1
hHR026599	C20orf108
hHR026600	BXDC1P
hHR026601	ZNF714
hHC026602	LOC150383
hHC026603	PLB1
hHC026604	GSS
hHR026605	LOC388181
hHR026606	LOC390245
hHR026607	LOC391764
hHR026608	LOC401642
hHR026609	LOC440358
hHR026610	LOC440609
hHR026611	LOC441665
hHR026612	NFKB2
hHC026613	ANKRD39
hHC026614	TEX264
hHR026615	ATP5E
hHR026616	TAF9B
hHC026617	MRPL50
hHR026618	PTPN11
hHC026619	RAC3
hHC026620	C9orf16
hHC026621	TBC1D17
hHR026622	HIST1H2BN
hHC026623	LRG1
hHR026624	TRY6
hHC026625	E2F4
hHC026626	SIRT1
hHR026627	NOC2L
hHR026628	GLUD2
hHC026629	KRTAP10-4
hHR026630	DNM1DN13
hHR026631	C10orf51
hHR026632	LOC389308
hHR026633	LOC390846
hHR026634	LOC391533
hHR026635	LOC400481
hHR026636	LOC440161
hHR026637	LOC440519
hHR026638	LOC440973
hHR026639	LOC441604
hHR026640	NEFH
hHC026641	CMPK
hHC026642	PLEKHA1
hHR026643	RPS4X
hHC026644	TBX1
hHC026645	TUBA1
hHC026646	YWHAB
hHR026647	PKP4
hHR026648	SPHAR
hHR026649	CATSPER2
hHC026650	ZFAND2B
hHR026651	LOC139431
hHR026652	XAGE5
hHR026653	AK3L1
hHC026654	SMG5
hHC026655	ZNF500
hHR026656	LOC284561
hHC026657	GRM4
hHC026658	ANXA5
hHR026659	LOC342972
hHR026660	LOC401054
hHR026661	LOC440281
hHR026662	LOC442060
hHC026663	GATAD2A
hHC026664	THSD1
hHC026665	PRKXP1
hHC026666	RP5-1077B9.4
hHC026667	TEF
hHC026668	WNT9A
hHR026669	XG
hHC026670	ZNF702
hHR026671	PCDH11Y
hHR026672	BAGE2
hHC026673	RCCD1
hHC026674	C20orf58
hHC026675	TAF1L
hHR026676	LOC139201
hHC026677	FAM47B
hHR026678	ZNF525
hHC026679	DLX5
hHR026680	LOC196346
hHR026681	ENSA
hHR026682	ZNF285
hHR026683	DPY19L2
hHC026684	GPR150
hHR026685	LOC286495
hCN026686	.
hHC026687	NDST1
hHR026688	ARF6
hHR026689	KPNA3
hHR026690	LOC390827
hHR026691	LOC391445
hHC026692	LASP1
hHR026693	LOC401922
hHR026694	LOC440322
hHR026695	LOC442244
hHR026696	LOC442293
hHR026697	LOC442666
hHC026698	DUSP23
hHC026699	RRM2
hHC026700	BST2
hHC026701	TYRO3
hHC026702	ADM2
hHC026703	CALML3
hHR026704	N-PAC
hHC026705	COX4I2
hHR026706	SAP30
hHC026707	CLDN6
hHC026708	ACY3
hHC026709	MGC21675
hHC026710	LOC92497
hHR026711	ZFYVE9
hHC026712	NPM3
hHR026713	ZNF253
hHR026714	RP11-282A11.1
hHR026715	LOC152286
hHR026716	E2F3
hHC026717	AZI1
hHC026718	FYN
hHC026719	PREI3
hHC026720	NKX2-8
hHR026721	FLJ16231
hHC026722	C9orf32
hHC026723	GTF2F1
hHR026724	OR52L1
hHC026725	RBPSUH
hHR026726	LOC389386
hHR026727	LOC390896
hHR026728	LOC401905
hHR026729	LOC402273
hHR026730	LOC402663
hHR026731	LOC440424
hHR026732	LOC440576
hHR026733	LOC442125
hHR026734	LOC442319
hHR026735	ZNF722
hHR026736	NFYC
hHR026737	PEBP1
hHC026738	PLSCR2
hHC026739	RAD51L1
hHR026740	RPL29
hHR026741	S100A11
hHC026742	CCDC21
hHR026743	FLJ13195
hHR026744	HIST1H3D
hHC026745	POLDIP3
hHR026746	MGC12760
hHR026747	PSPHL
hHR026748	LOC91450
hHC026749	PCDHGA8
hHC026750	BTG3
hHR026751	CBX3
hHR026752	UHRF2
hHR026753	OR8I2
hHR026754	PAGE2
hHR026755	LOC221875
hHR026756	TTLL12
hHC026757	FBXO3
hHR026758	TAF5L
hHR026759	GLUD1
hHR026760	GNA11
hHR026761	LOC284441
hHR026762	LOC345576
hHR026763	LOC389652
hHR026764	LOC390529
hHR026765	LOC390550
hHR026766	LOC391241
hHC026767	LCP1
hHR026768	LOC400969
hHR026769	LOC402643
hHR026770	ZNF37B
hHR026771	LOC440966
hHR026772	LOC442065
hHR026773	LOC442392
hHR026774	LOC442717
hHC026775	HDAC7A
hHC026776	C14orf166
hHC026777	NDUFB11
hHC026778	CCNJ
hHC026779	VPS52
hHC026780	TBP
hHC026781	TFAP4
hHC026782	UQCRC2
hHC026783	ZNF37A
hHC026784	KRTAP9-3
hHC026785	LRRN6A
hHC026786	EIF3S10
hHR026787	CDC2L1
hHC026788	KIAA0748
hHR026789	RFPL1S
hHR026790	C14orf150
hHR026791	OR52K2
hHC026792	FOXN4
hHC026793	C19orf21
hHC026794	MTPN
hHC026795	COMMD7
hHR026796	CSAG1
hHC026797	LOC196549
hHC026798	EIF2B1
hHR026799	CTAGE3
hHC026800	ICMT
hHC026801	ARIH1
hHR026802	EIF3S12
hHC026803	SLCO1B3
hHR026804	CSNK2A1P
hHR026805	FNTAL1
hHR026806	KRTAP6-3
hHR026807	LOC388365
hHR026808	LOC389858
hHC026809	MICA
hHR026810	LOC440067
hHR026811	LOC441500
hHR026812	LOC441632
hHR026813	LOC441696
hHR026814	LOC442323
hHR026815	LOC442465
hHR026816	LOC442699
hHR026817	NOS2A
hHC026818	ATP2A2
hHR026819	ATP5A1
hHR026820	MRPL51
hHC026821	SIRT6
hHC026822	PFDN1
hHR026823	ROPN1
hHC026824	STATIP1
hHC026825	HES4
hHR026826	CIDEC
hHC026827	C1orf149
hHC026828	SRP72
hHC026829	KCNK16
hHC026830	DOC2A
hHC026831	ZNF503
hHC026832	LRP5L
hHR026833	MATR3
hHR026834	ACTR2
hHC026835	SNF8
hHC026836	PNMA5
hHC026837	CLCN2
hHR026838	LOC124216
hHR026839	LOC158825
hHR026840	FOLR1
hHC026841	ARL2BP
hHC026842	FAM89B
hHR026843	C14orf109
hHC026844	PRPF19
hHR026845	NY-REN-7
hHR026846	HLA-E
hHR026847	C21orf110
hHR026848	LOC389053
hHR026849	LOC391817
hHR026850	LOC441133
hHR026851	LOC441211
hHR026852	LOC442096
hHR026853	LOC442527
hHC026854	DHRS10
hHR026855	PHB
hHR026856	HCG4
hHC026857	FLJ20850
hHR026858	TRMT1
hHC026859	PRKACA
hHC026860	GJA12
hHR026861	SALL4
hHC026862	MUC3B
hHR026863	TYRO3P
hHC026864	OBSCN
hHR026865	GRINL1A
hHC026866	ZNF611
hHR026867	CAPZA1
hHR026868	KIAA1856
hHC026869	FGF17
hHC026870	SIGLEC10
hHR026871	LOC92497
hHR026872	GCC2
hHC026873	TUBB3
hHR026874	CEACAM3
hHC026875	RAB31
hHR026876	SORDL
hHC026877	ADFP
hHR026878	EMB
hHR026879	CSNK1G2
hHC026880	CTBP1
hHC026881	KRTCAP2
hHR026882	BHMT2
hHC026883	HIBCH
hHR026884	GLRX
hHC026885	GNAS
hHR026886	HLA-DRB3
hHR026887	BIRC4
hHR026888	LOC339352
hHR026889	LOC340970
hHR026890	LOC344471
hHR026891	KRAS
hHR026892	LOC390403
hHR026893	LOC391257
hHR026894	LOC391655
hHR026895	LOC400741
hHR026896	LOC440419
hHR026897	LOC440677
hHR026898	LOC440785
hHR026899	LOC442204
hHR026900	LOC442369
hHC026901	NAP1L4
hHC026902	RBMX2
hHC026903	ATP6V0C
hHR026904	FLJ20581
hHC026905	FLJ10292
hHC026906	CENPH
hHC026907	SLC2A3
hHR026908	ZNF11B
hHR026909	ZNF35
hHR026910	OR4A15
hHC026911	CIP29
hHR026912	RABEP1
hHR026913	TMSB10
hHC026914	CD33
hHC026915	CNAP1
hHR026916	NBR2
hHC026917	CEBPE
hHR026918	NUDC
hHC026919	RUVBL2
hHR026920	SUPT16H
hHC026921	SCRL
hHC026922	Tenr
hHC026923	RAB40A
hHR026924	CSNK1A1
hHC026925	C18orf25
hHR026926	ROPN1B
hHC026927	AP2B1
hHC026928	EIF4G1
hHR026929	ESRRA
hHC026930	ABCD1
hHC026931	TBC1D1
hHR026932	CRTC1
hHC026933	DKK3
hHR026934	FLJ46111
hHR026935	MGC27165
hHC026936	STRN4
hHR026937	LOC339237
hHR026938	LOC342969
hHR026939	LOC388688
hHR026940	LOC392089
hHR026941	LOC401911
hHR026942	LOC402103
hHR026943	LOC439952
hHR026944	LOC440713
hHR026945	LOC442320
hHR026946	LOC442368
hHR026947	LOC442696
hHC026948	ATP1B1
hHC026949	PLCB2
hHC026950	PLCB3
hHC026951	PCDHGA7
hHC026952	S100A13
hHC026953	CXorf56
hHC026954	ATG3
hHR026955	MRPL32
hHR026956	ZNF208
hHC026957	ZNF552
hHR026958	CCDC6
hHC026959	RBM10
hHC026960	UCK1
hHC026961	RBM4B
hHC026962	KIAA1984
hHR026963	FAM44B
hHC026964	MYADM
hHC026965	CD24
hHR026966	RNU38A
hHR026967	ACTR1A
hHC026968	COX8A
hHC026969	BTBD14A
hHR026970	KIAA1245
hHR026971	LOC203604
hHC026972	CLUAP1
hHC026973	KPNA6
hHR026974	FLJ35740
hHC026975	LOC255654
hHR026976	RNU45A
hHC026977	GOT2
hHR026978	LOC285679
hHR026979	GSTA1
hHR026980	GSTA2
hHR026981	OBP2A
hHR026982	HINT1
hHR026983	HLA-H
hHR026984	DNAJA1
hHR026985	HTR7
hHR026986	LOC340913
hHR026987	FDPSL1
hHR026988	LCE2A
hHR026989	FLJ46321
hHR026990	LOC391511
hHR026991	LOC402436
hHR026992	LOC441789
hHC026993	PLEKHA9
hHC026994	HSPC152
hHC026995	C7orf20
hHR026996	SELT
hHC026997	FXYD6
hHR026998	BTN2A3
hHC026999	WDR70
hHR027000	PRDX2
hHR027001	TUFM
hHR027002	UGT2B17
hHR027003	ZC3H12A
hHC027004	FOXH1
hHC027005	THRAP3
hHC027006	CLIC1
hHR027007	LOC130865
hHR027008	LOC131973
hHR027009	LOC133185
hHR027010	LOC136143
hHC027011	LOC153684
hHR027012	LOC158267
hHR027013	PHC2
hHR027014	OR1L4
hHC027015	HECTD1
hHR027016	LOC283027
hHR027017	LOC339843
hHC027018	RAET1K
hHR027019	LOC389253
hHR027020	OR10G4
hHR027021	LOC390876
hHR027022	LOC392242
hHR027023	LOC400172
hHR027024	LOC400301
hHR027025	LOC401131
hHR027026	LOC440110
hHR027027	LOC440343
hHR027028	LOC441598
hHR027029	LOC442513
hHR027030	DPY19L2P3
hHR027031	MT1F
hHC027032	ANGPTL4
hHC027033	ZFR
hHR027034	LAPTM4B
hHC027035	TRMT1
hHR027036	PSG5
hHC027037	C5orf15
hHR027038	RYK
hHC027039	SDHD
hHC027040	SMURF2
hHC027041	SFXN3
hHC027042	C9orf100
hHC027043	LRRC46
hHR027044	dJ222E13.2
hHR027045	MGC21874
hHC027046	CENTB1
hHC027047	MRC2
hHC027048	CTRC
hHC027049	OR10A5
hHC027050	MGC39633
hHC027051	ASCC3L1
hHR027052	TBC1D2B
hHC027053	ATP11A
hHR027054	ZDHHC20
hHC027055	PGBD3
hHC027056	GJA4
hHR027057	LOC283257
hHC027058	hCAP-H2
hHR027059	HLA-DRB6
hHR027060	MGC16597
hHR027061	LOC340318
hHR027062	DKFZp779B1634
hHR027063	FLJ36166
hHC027064	IRAK2
hHR027065	BDH2P1
hHR027066	LOC389873
hHR027067	VSIG7
hHR027068	LOC392314
hHR027069	LOC401112
hHR027070	MEP1A
hHR027071	LOC439945
hHR027072	ASNS
hHR027073	LOC441207
hHR027074	LOC442200
hHR027075	LOC442522
hHR027076	LOC442537
hHC027077	IRX4
hHR027078	FAM21B
hHC027079	SLC25A19
hHR027080	SLC1A5
hHR027081	MGC2474
hHR027082	ZNF131
hHR027083	RACGAP1P
hHR027084	KRT8L2
hHR027085	C9orf123
hHC027086	SLC33A1
hHC027087	IPO7
hHC027088	CHP
hHC027089	CORT
hHC027090	COX4I1
hHR027091	LOC143666
hHC027092	CST3
hHR027093	CYP2A6
hHC027094	COMMD6
hHR027095	PLAC9
hHR027096	PEF1
hHR027097	LOC257039
hHC027098	GRB7
hHC027099	GRIA1
hHC027100	GYG1
hHR027101	LOC342426
hHC027102	SLC35B2
hHR027103	IGLL1
hHR027104	LOC387646
hHR027105	LOC390466
hHR027106	LOC390861
hHR027107	LOC391040
hHR027108	LOC391510
hHR027109	LOC400858
hHR027110	KIAA1155
hHR027111	LOC401887
hHR027112	LOC440461
hHR027113	LOC440598
hHR027114	LOC441504
hHR027115	LOC441511
hHR027116	LOC441770
hHR027117	LOC441870
hHR027118	ATP1B1
hHR027119	FLJ20534
hHR027120	VEZT
hHC027121	AGTRAP
hHR027122	KIAA1553
hHC027123	WIZ
hHR027124	RFPL1
